"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-01-19","21","29","12"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-01-20","23","27","19"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-01-21","17","19","9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-01-22","20","30","9"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-01-23","8","14","2"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-01-24","11","22","-1"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-01-25","29","35","22"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-01-26","28","41","14"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-01-27","12","19","5"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-01-28","23","27","3"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-01-29","25","35","14"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-01-30","30","38","22"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-01-31","26","37","14"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-01","26","38","13"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-02","29","43","14"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-03","35","38","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-04","33","42","24"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-05","35","48","21"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-06","40","55","24"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-07","45","57","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-08","44","48","39"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-09","39","46","31"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-10","25","31","19"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-11","21","26","16"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-12","35","44","26"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-13","32","41","23"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-14","44","48","40"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-15","49","61","37"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-16","42","53","30"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-17","26","31","20"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-18","17","22","12"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-19","23","33","12"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-20","31","37","25"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-21","41","48","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-22","35","38","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-23","30","33","27"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-24","25","28","22"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-25","26","32","19"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-26","27","35","19"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-27","26","38","14"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-02-28","32","35","29"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-01","27","32","22"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-02","22","25","19"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-03","19","27","10"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-04","22","36","7"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-05","32","39","25"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-06","40","52","28"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-07","47","58","36"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-08","25","36","13"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-09","20","26","13"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-10","22","29","14"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-11","31","36","25"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-12","30","36","24"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-13","28","33","23"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-14","26","37","15"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-15","30","41","19"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-16","33","41","24"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-17","38","50","26"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-18","41","54","28"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-19","43","54","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-20","39","42","35"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-21","35","38","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-22","39","47","30"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-23","41","44","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-24","35","38","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-25","38","42","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-26","42","46","37"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-27","44","54","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-28","44","49","39"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-29","49","59","39"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-30","55","72","37"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-03-31","62","74","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-01","50","58","42"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-02","42","50","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-03","40","48","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-04","45","58","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-05","55","77","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-06","64","79","48"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-07","59","67","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-08","56","67","44"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-09","57","69","44"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-10","58","76","40"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-11","62","72","51"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-12","49","59","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-13","52","64","40"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-14","54","68","40"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-15","52","64","40"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-16","52","67","37"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-17","55","73","37"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-18","60","77","43"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-19","66","78","54"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-20","65","78","52"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-21","51","59","43"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-22","50","59","40"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-23","45","57","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-24","35","37","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-25","45","56","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-26","57","70","43"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-27","50","56","44"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-28","49","55","42"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-29","51","56","45"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-04-30","49","55","43"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-01","47","54","40"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-02","44","49","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-03","43","48","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-04","44","55","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-05","49","66","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-06","59","67","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-07","56","69","42"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-08","58","73","42"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-09","59","78","40"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-10","64","82","46"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-11","72","85","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-12","58","66","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-13","62","77","47"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-14","66","74","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-15","57","66","47"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-16","49","54","44"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-17","55","63","46"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-18","56","69","43"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-19","59","67","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-20","55","61","48"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-21","56","70","41"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-22","60","74","46"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-23","58","63","52"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-24","54","57","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-25","55","67","43"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-26","61","76","46"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-27","64","74","53"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-28","57","64","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-29","58","70","46"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-30","58","68","48"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-05-31","58","73","43"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-01","65","79","51"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-02","63","71","54"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-03","62","67","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-04","68","77","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-05","73","86","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-06","75","84","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-07","74","88","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-08","75","87","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-09","77","86","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-10","78","88","68"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-11","78","88","68"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-12","78","86","69"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-13","77","85","69"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-14","78","88","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-15","71","76","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-16","63","70","55"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-17","61","70","51"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-18","61","72","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-19","66","74","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-20","67","79","55"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-21","69","81","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-22","73","83","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-23","69","81","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-24","71","87","55"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-25","75","90","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-26","79","91","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-27","80","91","68"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-28",,"90","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-29","76","87","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-06-30","76","86","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-01","75","83","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-02","70","78","61"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-03","72","84","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-04","77","88","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-05","75","82","68"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-06","72","81","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-07","71","78","64"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-08","74","83","64"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-09","72","82","61"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-10","71","85","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-11","73","87","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-12","79","91","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-13","79","88","70"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-14","76","82","70"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-15","80","88","72"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-16","80","87","72"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-17","78","84","72"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-18","79","85","73"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-19","79","86","71"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-20","75","87","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-21","77","86","68"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-22","78","85","70"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-23","74","84","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-24","70","81","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-25","81","93","68"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-26","78","91","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-27","74","82","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-28","71","80","61"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-29","73","83","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-30","74","86","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-07-31","77","88","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-01",,"90","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-02",,"91","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-03",,"92","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-04",,"94","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-05",,"79","68"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-06",,"82","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-07",,"88","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-08",,"76","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-09",,"88","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-10",,"91","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-11",,"89","68"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-12",,"93","69"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-13",,"94","73"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-14",,"87","69"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-15",,"77","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-16",,"76","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-17",,"86","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-18",,"87","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-19",,"86","70"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-20",,"91","69"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-21",,"85","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-22",,"77","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-23",,"74","53"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-24",,"79","55"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-25",,"80","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-26",,"72","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-27",,"70","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-28",,"83","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-29",,"68","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-30",,"74","64"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-08-31",,"74","64"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-01",,"79","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-02",,"81","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-03",,"76","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-04",,"75","52"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-05",,"77","53"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-06",,"78","55"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-07",,"78","53"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-08",,"80","53"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-09",,"80","61"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-10",,"80","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-11",,"82","55"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-12",,"84","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-13",,"84","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-14",,"85","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-15",,"84","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-16",,"82","68"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-17",,"75","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-18",,"76","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-19",,"79","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-20",,"75","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-21",,"81","52"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-22",,"84","54"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-23",,"74","61"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-24",,"78","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-25",,"83","61"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-26",,"71","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-27",,"70","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-28",,"79","46"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2005-09-29",,"71","44"
